Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-148383,27/12/2014,31/12/2014,Standard Class,RP-19390,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.76,6,0.7,-694.29
CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.24
CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.0,0.95
CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4,0.2,68.2
CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0.0,5.23
CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.73,3,0.2,28.44
CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31,1,0.2,2.56
CA-2017-138156,11/02/2017,14/02/2017,First Class,MM-17260,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.57,2,0.2,-3.69
CA-2017-110310,27/10/2017,02/11/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.78,7,0.2,20.58
CA-2017-110310,27/10/2017,02/11/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.61,3,0.7,-3.92
CA-2017-110310,27/10/2017,02/11/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.58,3,0.2,0.58
CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.3,6,0.2,4.65
CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.83,1,0.15,7.05
CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.22
CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0.0,15.55
CA-2017-130106,22/05/2017,26/05/2017,Standard Class,VF-21715,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0.0,2.85
CA-2017-130106,22/05/2017,26/05/2017,Standard Class,VF-21715,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0.0,0.72
CA-2016-127761,10/11/2016,14/11/2016,Standard Class,SW-20275,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.36
CA-2016-127761,10/11/2016,14/11/2016,Standard Class,SW-20275,Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0.0,220.48
CA-2016-105354,02/12/2016,06/12/2016,Standard Class,PW-19030,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0.0,54.44
CA-2017-155712,02/03/2017,08/03/2017,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2,0.2,33.64
CA-2017-102309,23/09/2017,25/09/2017,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.98
CA-2017-102309,23/09/2017,25/09/2017,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.22
CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.0,15.22
CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.87
CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.0,4.43
CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0.0,53.27
CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0.0,24.39
CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.6
CA-2017-167976,11/11/2017,14/11/2017,Second Class,JL-15505,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63
CA-2017-111388,02/09/2017,02/09/2017,Same Day,SU-20665,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3,0.2,-2.7
CA-2015-124499,09/10/2015,13/10/2015,Standard Class,FM-14380,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.1
CA-2015-124499,09/10/2015,13/10/2015,Standard Class,FM-14380,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.98
US-2017-128118,24/11/2017,01/12/2017,Standard Class,MY-17380,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.67,3,0.7,-7.78
US-2017-128118,24/11/2017,01/12/2017,Standard Class,MY-17380,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.85,7,0.2,24.32
CA-2014-125759,08/02/2014,09/02/2014,First Class,NM-18445,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.0,5.53
CA-2015-151869,25/09/2015,25/09/2015,Same Day,CS-11950,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.58,1,0.1,6.84
CA-2015-151869,25/09/2015,25/09/2015,Same Day,CS-11950,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.62
US-2017-102183,21/08/2017,28/08/2017,Standard Class,PK-19075,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.09,7,0.2,11.23
US-2017-102183,21/08/2017,28/08/2017,Standard Class,PK-19075,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.55,6,0.2,1453.12
CA-2016-100510,12/05/2016,17/05/2016,Standard Class,HM-14860,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0.0,4.41
CA-2016-100510,12/05/2016,17/05/2016,Standard Class,HM-14860,Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.0,303.34
CA-2017-146983,02/09/2017,06/09/2017,Standard Class,AH-10210,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0.0,757.41
US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0.0,112.57
CA-2016-113236,26/05/2016,29/05/2016,Second Class,CP-12085,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.7,6,0.2,13.85
CA-2016-113236,26/05/2016,29/05/2016,Second Class,CP-12085,Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98
CA-2017-122539,01/12/2017,05/12/2017,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.94,4,0.2,5.18
CA-2017-122539,01/12/2017,05/12/2017,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.0,7,0.7,-5.6
CA-2017-122539,01/12/2017,05/12/2017,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.97,2,0.3,-28.5
CA-2016-166772,20/09/2016,24/09/2016,Standard Class,HJ-14875,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0.0,40.97
US-2017-152898,11/09/2017,15/09/2017,Standard Class,CB-12025,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0.0,20.37
CA-2016-160486,30/12/2016,04/01/2017,Standard Class,EH-14185,Consumer,United States,West Palm Beach,Florida,33407,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.22,4,0.2,25.28
CA-2017-102218,02/09/2017,04/09/2017,Second Class,LW-17215,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.7,2,0.2,3.95
CA-2014-161032,18/11/2014,23/11/2014,Standard Class,MK-17905,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.0,43.22
CA-2015-102778,21/11/2015,24/11/2015,First Class,JH-15820,Consumer,United States,Monroe,North Carolina,28110,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.18,1,0.2,4.77
CA-2017-154011,19/06/2017,26/06/2017,Standard Class,DB-13270,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.89,3,0.8,-11.02
CA-2017-154011,19/06/2017,26/06/2017,Standard Class,DB-13270,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.48,3,0.3,-84.96
US-2017-165456,30/11/2017,03/12/2017,First Class,TB-21625,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.32,6,0.3,-15.42
CA-2014-111857,23/04/2014,26/04/2014,Second Class,NM-18445,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0.0,22.99
CA-2014-163650,23/09/2014,25/09/2014,First Class,TT-21220,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0.0,2.85
CA-2014-163650,23/09/2014,25/09/2014,First Class,TT-21220,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0.0,15.52
CA-2017-124114,02/03/2017,02/03/2017,Same Day,RS-19765,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.56,1,0.8,-0.95
US-2017-116505,17/11/2017,21/11/2017,Second Class,TB-21625,Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0.0,20.59
CA-2017-161340,28/05/2017,01/06/2017,Standard Class,AM-10360,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.87,3,0.2,5.03
CA-2017-161340,28/05/2017,01/06/2017,Standard Class,AM-10360,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.94
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.42,2,0.2,8.28
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.77,4,0.2,24.48
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.35,3,0.2,6.51
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.31,2,0.8,-6.9
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.69,1,0.3,-20.24
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.97,2,0.2,6.12
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.87,3,0.2,0.89
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.55,3,0.2,5.44
US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.48,1,0.8,-2.29
CA-2015-137603,19/09/2015,24/09/2015,Standard Class,MH-17290,Home Office,United States,Santa Fe,New Mexico,87505,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,5,0.0,2.18
CA-2014-128237,25/03/2014,30/03/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9
CA-2014-128237,25/03/2014,30/03/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72
CA-2014-128237,25/03/2014,30/03/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0.0,15.92
CA-2014-128237,25/03/2014,30/03/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0.0,9.92
US-2016-102141,26/08/2016,31/08/2016,Standard Class,KD-16615,Corporate,United States,New York City,New York,10024,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.69,8,0.2,45.84
CA-2017-148642,06/03/2017,12/03/2017,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.93,2,0.2,1.72
CA-2017-148642,06/03/2017,12/03/2017,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.49,4,0.2,4.76
CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.13
CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.86,2,0.1,46.79
CA-2016-161907,05/04/2016,09/04/2016,Standard Class,JH-16180,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.78,3,0.4,-27.72
CA-2016-161907,05/04/2016,09/04/2016,Standard Class,JH-16180,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.18,4,0.2,-163.45
CA-2017-124940,21/02/2017,26/02/2017,Standard Class,DK-13090,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.9,1,0.2,-2.99
US-2017-108343,20/07/2017,25/07/2017,Standard Class,AR-10825,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0.0,6.41
US-2017-108343,20/07/2017,25/07/2017,Standard Class,AR-10825,Corporate,United States,New York City,New York,10009,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.76,2,0.1,25.47
US-2017-108343,20/07/2017,25/07/2017,Standard Class,AR-10825,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4,0.0,31.27
US-2016-111563,04/11/2016,08/11/2016,Standard Class,SM-20005,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.38,3,0.6,-5.69
US-2016-111563,04/11/2016,08/11/2016,Standard Class,SM-20005,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,4,0.6,-84.29
CA-2017-121853,23/09/2017,29/09/2017,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0.0,97.08
CA-2017-121853,23/09/2017,29/09/2017,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.82,2,0.2,59.48
CA-2017-121853,23/09/2017,29/09/2017,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.71
US-2017-130687,07/09/2017,10/09/2017,First Class,PF-19225,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0.0,34.81
US-2017-130687,07/09/2017,10/09/2017,First Class,PF-19225,Consumer,United States,Edmonds,Washington,98026,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.71,2,0.2,34.18
US-2017-130687,07/09/2017,10/09/2017,First Class,PF-19225,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0.0,7.27
CA-2015-164497,28/11/2015,30/11/2015,First Class,AJ-10945,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0.0,15.4
US-2015-153283,12/11/2015,18/11/2015,Standard Class,EB-14110,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,0.0,7.31
CA-2016-108056,29/09/2016,03/10/2016,Standard Class,ES-14080,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
CA-2017-127726,11/09/2017,13/09/2017,Second Class,SS-20410,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,0.0,50.88
CA-2017-127726,11/09/2017,13/09/2017,Second Class,SS-20410,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0.0,6.67
CA-2017-110198,01/05/2017,02/05/2017,First Class,AG-10900,Consumer,United States,Coral Springs,Florida,33065,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.35,3,0.2,-15.72
CA-2017-110198,01/05/2017,02/05/2017,First Class,AG-10900,Consumer,United States,Coral Springs,Florida,33065,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.61,2,0.2,1.5
CA-2017-130715,16/09/2017,20/09/2017,Standard Class,CY-12745,Corporate,United States,San Francisco,California,94110,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.77
CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99,1,0.2,1.12
CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.06,6,0.2,7.02
CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0.0,68.96
CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0.0,9.0
CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.58,3,0.2,11.76
CA-2016-119123,13/03/2016,18/03/2016,Standard Class,DB-13360,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.18,7,0.2,19.19
CA-2017-109085,17/02/2017,20/02/2017,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.39
CA-2017-109085,17/02/2017,20/02/2017,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,0.7,-4.76
CA-2017-109085,17/02/2017,20/02/2017,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.59,1,0.4,-11.52
CA-2017-109085,17/02/2017,20/02/2017,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.14,2,0.2,8.29
CA-2017-109085,17/02/2017,20/02/2017,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85
CA-2016-114860,22/12/2016,28/12/2016,Standard Class,DN-13690,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0.0,202.25
CA-2016-114860,22/12/2016,28/12/2016,Standard Class,DN-13690,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.91
CA-2016-159009,23/09/2016,27/09/2016,Standard Class,DP-13105,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.22,4,0.2,4.46
CA-2016-159009,23/09/2016,27/09/2016,Standard Class,DP-13105,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78
CA-2017-148411,24/09/2017,26/09/2017,First Class,RO-19780,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.46,2,0.3,-14.87
